1519652700,1231825,43.122676579925653,1232271.9462702184,1231768.0537297816,503.89254043670371,1231925
1519652760,1231925,43.75,1232260.6177254028,1231755.0965603113,505.52116509154439,1231805
1519652820,1231805,39.383561643835613,1232251.9951421514,1231719.4334292773,532.56171287409961,1231405
1519652880,1231405,27.605633802816897,1232311.8762194158,1231545.9809234415,765.89529597433284,1231530
1519652940,1231530,36.17647058823529,1232330.3366169212,1231460.3776687928,869.95894812839106,1231270
1519653000,1231270,28.018223234624145,1232505.1067196373,1231049.8932803627,1455.2134392745793,1230940
1519653060,1230940,28.018223234624145,1232505.1067196373,1231049.8932803627,1455.2134392745793,1230900
1519653060,1230940,28.275862068965509,1232573.3120480489,1230846.6879519511,1726.6240960978903,1230900
1519653180,1231090,34.255319148936167,1232577.533361939,1230736.7523523469,1840.7810095921159,1231170
1519653180,1231090,27.803738317757009,1232502.7310698389,1230675.8403587325,1826.89071110636,1231170
1519653300,1231205,29.508196721311478,1232414.9870700329,1230638.5843585385,1776.4027114943601,1231120
1519653300,1231205,26.896551724137936,1232296.1347646525,1230613.8652353475,1682.2695293049328,1231120
1519653360,1231120,24.735729386892174,1232186.3008147846,1230552.9848995013,1633.3159152832814,1230870
1519653480,1231070,29.083665338645417,1231999.6847466303,1230589.6009676557,1410.0837789746001,1230910
1519653540,1230910,30.736842105263165,1231890.8439813028,1230567.7274472686,1323.1165340342559,1230440
1519653600,1230440,22.950819672131146,1231780.4416453072,1230465.9869261214,1314.4547191858292,1230755
1519653660,1230755,32.142857142857139,1231601.756823069,1230494.6717483597,1107.0850747092627,1230825
1519653720,1230825,38.888888888888886,1231531.3603719166,1230482.2110566548,1049.1493152617477,1230985
1519653780,1230985,39.69754253308129,1231397.467239534,1230538.2470461801,859.22019335394725,1230600
1519653840,1230600,37.906137184115522,1231353.8734306754,1230486.1265693246,867.74686135072261,1230675
1519653900,1230675,44.731610337972164,1231353.8946844907,1230448.248172652,905.6465118387714,1230230
1519653900,1230675,38.527397260273965,1231430.9233839638,1230275.5051874649,1155.418196498882,1230230
1519654020,1230860,46.577380952380956,1231398.3440836461,1230275.2273449253,1123.116738720797,1230800
1519654020,1230860,44.461077844311376,1231338.1750643437,1230282.5392213704,1055.6358429733664,1230800
1519654140,1230895,45.441176470588232,1231268.5924563403,1230307.8361150883,960.75634125201032,1230870
1519654200,1230870,46.257485029940113,1231214.8527824602,1230325.8615032539,888.99127920623869,1230800
1519654260,1230800,48.892405063291136,1231206.5873162758,1230324.1269694383,882.46034683752805,1231105
1519654320,1231105,50.535987748851461,1231216.8511343498,1230318.8631513643,897.98798298556358,1230985
1519654380,1230985,61.565217391304351,1231267.6501293783,1230373.7784420503,893.87168732797727,1231105
1519654440,1231105,61.565217391304351,1231267.6501293783,1230373.7784420503,893.87168732797727,1231110
1519654500,1231110,56.920077972709549,1231316.6059621105,1230375.5368950323,941.06906707817689,1231055
1519654560,1231055,54.509803921568626,1231345.7541933444,1230379.2458066556,966.50838668877259,1230810
1519654560,1231055,46.679316888045541,1231328.6358821613,1230371.3641178387,957.27176432264969,1230810
1519654680,1230565,49.298597194388783,1231332.0894376449,1230362.9105623551,969.17887528985739,1230915
1519654740,1230915,70.609318996415766,1231339.8918291996,1230553.6795993717,786.21222982788458,1231380
1519654800,1231380,70.609318996415766,1231339.8918291996,1230553.6795993717,786.21222982788458,1231435
1519654860,1231435,62.979683972911964,1231455.0700622932,1230520.6442234209,934.42583887232468,1231080
1519654920,1231080,55.577689243027883,1231464.2765566839,1230551.4377290301,912.83882765378803,1231225
1519654980,1231225,56.4453125,1231496.7395273647,1230566.1176154925,930.62191187217832,1231300
1519655040,1231300,58.237547892720301,1231551.210622268,1230634.5036634461,916.70695882197469,1231230
1519655100,1231230,58.237547892720301,1231551.210622268,1230634.5036634461,916.70695882197469,1231225
1519655160,1231225,52.597402597402606,1231565.2161317393,1230637.641011118,927.57512062136084,1230790
1519655220,1230790,46.285714285714292,1231577.3312111176,1230597.6687888824,979.66242223512381,1230740
1519655280,1230740,42.857142857142854,1231584.9437401372,1230537.9134027201,1047.0303374170326,1230510
1519655340,1230510,39.208633093525179,1231617.7301794803,1230419.4126776624,1198.3175018178299,1230265
